COUNTRY,Country,SPECIES,Species,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
CAN,Canada,24,Shads,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1420,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1164,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1164,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1164,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,941,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,941,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,21,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,672,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,521,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,807,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,826,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,1015,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,978,,
CAN,Canada,ALE,Alewife [Alosa pseudoharengus],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1403,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,32,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,2,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,2,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,15,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,18,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,17,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,21,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,44,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,15,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,22,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,13,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,15,,
CAN,Canada,SHA,American shad [Alosa sapidissima],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,17,,
CAN,Canada,3,Marine fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1,,
CAN,Canada,3,Marine fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,3,Marine fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,32,"Cods, hakes, haddocks",TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,0,,
CAN,Canada,TOM,Atlantic tomcod [Microgadus tomcod],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,60,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,54,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,44,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,40,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,45,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,114,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,153,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,158,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,141,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,127,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,121,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,121,,
DNK,Denmark,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,122,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,36268,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,36513,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,36513,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,29312,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,29312,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,28874,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,28874,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,23472,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,23472,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,29457,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,29457,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,28358,,
FIN,Finland,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,28359,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,17100,E,Estimated value
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,16642,E,Estimated value
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,16162,E,Estimated value
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,16262,E,Estimated value
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,15502,E,Estimated value
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,15010,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,15705,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,15872,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,16102,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,15774,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,21349,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,20673,,
DEU,Germany,SPECIES_TOTAL,ALL SPECIES - GRAND TOTAL,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,18773,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,16344,E,Estimated value
DEU,Germany,1,Freshwater fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,15912,E,Estimated value
DEU,Germany,1,Freshwater fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,15412,E,Estimated value
DEU,Germany,1,Freshwater fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,15098,E,Estimated value
DEU,Germany,1,Freshwater fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,14544,E,Estimated value
DEU,Germany,1,Freshwater fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,14121,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,14880,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,15134,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,15321,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,15156,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,20829,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,20100,,
DEU,Germany,1,Freshwater fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,18206,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,1415,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,1484,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,1484,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,1568,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,1566,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,1667,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,1388,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,1602,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,1773,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,1686,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,1906,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,1538,,
DEU,Germany,11,"Carps, barbels and other cyprinids",TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,1566,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,0,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,5,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,5,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,5,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,5,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,4,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,3,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,4,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,4,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,3,,
DEU,Germany,ASU,Asp [Aspius aspius],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,3,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,139,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,108,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,108,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,114,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,84,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,76,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,61,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,70,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,71,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,72,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,86,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,92,,
DEU,Germany,FCP,Common carp [Cyprinus carpio],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,94,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,35,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,35,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,133,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,139,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,121,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,119,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,136,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,156,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,140,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,162,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,131,,
DEU,Germany,FBM,Freshwater bream [Abramis brama],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,143,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,34,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,41,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,41,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,24,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,24,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,41,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,60,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,52,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,53,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,50,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,56,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,53,,
DEU,Germany,FTE,Tench [Tinca tinca],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,49,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,14929,E,Estimated value
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,14428,E,Estimated value
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,13928,E,Estimated value
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,13530,E,Estimated value
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,12978,E,Estimated value
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,12454,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,13492,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,13532,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,13548,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,13470,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,18923,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,18562,,
DEU,Germany,13,Miscellaneous freshwater fishes,TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,16640,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,120,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,96,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,96,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,181,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,138,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,122,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,145,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,163,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2013,2013,TONNE,Tonnes,0,Units,,,161,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2014,2014,TONNE,Tonnes,0,Units,,,117,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2015,2015,TONNE,Tonnes,0,Units,,,108,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2016,2016,TONNE,Tonnes,0,Units,,,92,,
DEU,Germany,FPE,European perch [Perca fluviatilis],TON,Tonne,2017,2017,TONNE,Tonnes,0,Units,,,95,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2005,2005,TONNE,Tonnes,0,Units,,,166,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2006,2006,TONNE,Tonnes,0,Units,,,165,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2007,2007,TONNE,Tonnes,0,Units,,,165,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2008,2008,TONNE,Tonnes,0,Units,,,212,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2009,2009,TONNE,Tonnes,0,Units,,,194,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2010,2010,TONNE,Tonnes,0,Units,,,206,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2011,2011,TONNE,Tonnes,0,Units,,,211,,
DEU,Germany,FPI,Northern pike [Esox lucius],TON,Tonne,2012,2012,TONNE,Tonnes,0,Units,,,231,,
