COUNTRY,Country,FLEET,Fleet,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,7,,
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,7,,
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,4,,
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,4,,
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,4,,
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,3,,
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,3,,
GRC,Greece,FWEM36,36-44.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,3,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,3023,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,3023,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,3023,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,2602,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,2602,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,1531,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,1531,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,1531,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,1239,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,1239,,
GRC,Greece,FWEM36,36-44.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,1239,,
GRC,Greece,FWEM45,45-59.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,3,,
GRC,Greece,FWEM45,45-59.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,3,,
GRC,Greece,FWEM45,45-59.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,2,,
GRC,Greece,FWEM45,45-59.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,2,,
GRC,Greece,FWEM45,45-59.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,1,,
GRC,Greece,FWEM45,45-59.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,1,,
GRC,Greece,FWEM45,45-59.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,1,,
GRC,Greece,FWEM45,45-59.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,1498,,
GRC,Greece,FWEM45,45-59.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,1498,,
GRC,Greece,FWEM45,45-59.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,1058,,
GRC,Greece,FWEM45,45-59.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,1058,,
GRC,Greece,FWEM45,45-59.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,661,,
GRC,Greece,FWEM45,45-59.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,661,,
GRC,Greece,FWEM45,45-59.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,661,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,336,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,319,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,303,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,299,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,287,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,275,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,267,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,227,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,213,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,206,,
GRC,Greece,FWOE,Vessels without engine,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,200,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,173.77,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,163.52,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,150.89,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,145.83,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,138.07,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,136.23,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,129.22,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,109,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,101,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,103,,
GRC,Greece,FWOE,Vessels without engine,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,95.7,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,1449,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,1344,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,1333,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,1166,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,1205,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,1375,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,1421,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,1449,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,1427,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,1370,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,1312,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,1276,,
ISL,Iceland,FTOT,Total vessels,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,1273,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,174080.38,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,167842.26,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,162837,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,146618,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,142822.61,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,149135.68,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,149843.65,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,155325.18,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,151661.3,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,150263.27,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,149188.13,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,148890.48,,
ISL,Iceland,FTOT,Total vessels,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,172106.67,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,1449,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,1344,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,1333,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,1166,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,1205,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,1375,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,1421,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,1449,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,1427,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,1370,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,1312,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,1276,,
ISL,Iceland,FWET,Vessels with engine,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,1273,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,174080.38,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,167842.26,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,162837,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,146618,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,142822.61,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,149135.68,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,149843.65,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,155325.18,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,151661.3,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,150263.27,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,149188.13,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,148890.48,,
ISL,Iceland,FWET,Vessels with engine,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,172106.67,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,32,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,27,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,23,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,7,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,6,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,6,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,8,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,7,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,3,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,2,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,3,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,2,,
ISL,Iceland,FWEM0,0-5.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,6,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,19.1,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,10.4,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,10,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,4,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,14.54,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,12.89,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,20.73,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,14.98,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,5.79,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,4,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,6,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,4,,
ISL,Iceland,FWEM0,0-5.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,12,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,1039,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,949,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,931,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,812,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,874,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,1041,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,1086,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,1121,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,1105,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,1058,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,1011,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,988,,
ISL,Iceland,FWEM6,6-11.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,933,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,6548.34,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,6141.16,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,6111,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,5432,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,5801.54,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,6623.44,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,6853.15,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,7054.41,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,6974.68,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,6771.76,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,6492.01,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,6318.9,,
ISL,Iceland,FWEM6,6-11.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,5994.79,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,96,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,106,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,120,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,118,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,113,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,119,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,121,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,117,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,123,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,124,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,118,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,112,,
ISL,Iceland,FWEM12,12-17.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,139,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,2428.73,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,2514.77,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,2659,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,1977,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,2404.59,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,2498.98,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,2515.8,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,2410.54,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,2578.48,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,2606.21,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,2523.18,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,2426.24,,
ISL,Iceland,FWEM12,12-17.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,2902.5,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,49,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,47,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,47,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,40,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,37,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,35,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,36,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,33,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,30,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,30,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,31,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,31,,
ISL,Iceland,FWEM18,18-23.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,29,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,3426.59,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,3360.98,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,3365,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,3026,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,2773.34,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,2631.22,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,2721.97,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,2551.23,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2013,2013,TONNE,Tonnes,0,Units,,,2377.23,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2014,2014,TONNE,Tonnes,0,Units,,,2360.23,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2015,2015,TONNE,Tonnes,0,Units,,,2397.4,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2016,2016,TONNE,Tonnes,0,Units,,,2397.4,,
ISL,Iceland,FWEM18,18-23.9 m,GT,Gross tonnage,2017,2017,TONNE,Tonnes,0,Units,,,1983.24,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2005,2005,NBR,Number,0,Units,,,51,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2006,2006,NBR,Number,0,Units,,,51,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2007,2007,NBR,Number,0,Units,,,54,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2008,2008,NBR,Number,0,Units,,,49,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2009,2009,NBR,Number,0,Units,,,51,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2010,2010,NBR,Number,0,Units,,,50,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2011,2011,NBR,Number,0,Units,,,47,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2012,2012,NBR,Number,0,Units,,,47,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2013,2013,NBR,Number,0,Units,,,47,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2014,2014,NBR,Number,0,Units,,,43,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2015,2015,NBR,Number,0,Units,,,38,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2016,2016,NBR,Number,0,Units,,,40,,
ISL,Iceland,FWEM24,24-29.9 m,NU,Number of vessels,2017,2017,NBR,Number,0,Units,,,48,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2005,2005,TONNE,Tonnes,0,Units,,,9190.03,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2006,2006,TONNE,Tonnes,0,Units,,,9678.41,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2007,2007,TONNE,Tonnes,0,Units,,,10998,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2008,2008,TONNE,Tonnes,0,Units,,,10736,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2009,2009,TONNE,Tonnes,0,Units,,,12041.45,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2010,2010,TONNE,Tonnes,0,Units,,,11964.95,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2011,2011,TONNE,Tonnes,0,Units,,,11533.48,,
ISL,Iceland,FWEM24,24-29.9 m,GT,Gross tonnage,2012,2012,TONNE,Tonnes,0,Units,,,11573,,
